domain_id,keyword,device,country_code,language,last_updated,added,position,volume,sticky,history,last_result,url,tags,updating,last_update_error,sc_data,uid,city,created_at,updated_at
13,keyword_13_25,desktop,US,Vietnamese,2024-11-27T05:11:14.813Z,2024-11-27T05:11:14.813Z,15,837,false,"{""2024-11-27 05:11:14"":95,""2024-11-26 05:11:14"":30,""2024-11-25 05:11:14"":22,""2024-11-24 05:11:14"":16,""2024-11-23 05:11:14"":16,""2024-11-22 05:11:14"":21,""2024-11-21 05:11:14"":21,""2024-11-20 05:11:14"":54,""2024-11-19 05:11:14"":32,""2024-11-18 05:11:14"":89,""2024-11-17 05:11:14"":17,""2024-11-16 05:11:14"":53,""2024-11-15 05:11:14"":96,""2024-11-14 05:11:14"":15,""2024-11-13 05:11:14"":62,""2024-11-12 05:11:14"":64,""2024-11-11 05:11:14"":65,""2024-11-10 05:11:14"":64,""2024-11-09 05:11:14"":90,""2024-11-08 05:11:14"":94}",[],http://example.com/15626,[],false,{},2024-11-27T05:11:14.813Z,uid_15626,City 15626,2024-11-27T05:11:14.813Z,2024-11-27T05:11:14.813Z
13,keyword_13_26,desktop,US,Vietnamese,2024-11-27T05:11:14.813Z,2024-11-27T05:11:14.813Z,4,857,true,"{""2024-11-27 05:11:14"":40,""2024-11-26 05:11:14"":89,""2024-11-25 05:11:14"":68,""2024-11-24 05:11:14"":4,""2024-11-23 05:11:14"":11,""2024-11-22 05:11:14"":32,""2024-11-21 05:11:14"":50,""2024-11-20 05:11:14"":40,""2024-11-19 05:11:14"":36,""2024-11-18 05:11:14"":72,""2024-11-17 05:11:14"":17,""2024-11-16 05:11:14"":4,""2024-11-15 05:11:14"":14,""2024-11-14 05:11:14"":9,""2024-11-13 05:11:14"":60,""2024-11-12 05:11:14"":69,""2024-11-11 05:11:14"":40,""2024-11-10 05:11:14"":81,""2024-11-09 05:11:14"":25,""2024-11-08 05:11:14"":69}",[],http://example.com/15627,[],false,{},2024-11-27T05:11:14.813Z,uid_15627,City 15627,2024-11-27T05:11:14.813Z,2024-11-27T05:11:14.813Z
13,keyword_13_27,desktop,US,Vietnamese,2024-11-27T05:11:14.813Z,2024-11-27T05:11:14.813Z,0,198,false,"{""2024-11-27 05:11:14"":37,""2024-11-26 05:11:14"":5,""2024-11-25 05:11:14"":63,""2024-11-24 05:11:14"":78,""2024-11-23 05:11:14"":56,""2024-11-22 05:11:14"":55,""2024-11-21 05:11:14"":97,""2024-11-20 05:11:14"":49,""2024-11-19 05:11:14"":91,""2024-11-18 05:11:14"":8,""2024-11-17 05:11:14"":35,""2024-11-16 05:11:14"":50,""2024-11-15 05:11:14"":0,""2024-11-14 05:11:14"":26,""2024-11-13 05:11:14"":64,""2024-11-12 05:11:14"":27,""2024-11-11 05:11:14"":74,""2024-11-10 05:11:14"":76,""2024-11-09 05:11:14"":71,""2024-11-08 05:11:14"":97}",[],http://example.com/15628,[],false,{},2024-11-27T05:11:14.813Z,uid_15628,City 15628,2024-11-27T05:11:14.813Z,2024-11-27T05:11:14.813Z
13,keyword_13_28,desktop,US,Vietnamese,2024-11-27T05:11:14.813Z,2024-11-27T05:11:14.813Z,0,470,false,"{""2024-11-27 05:11:14"":82,""2024-11-26 05:11:14"":88,""2024-11-25 05:11:14"":91,""2024-11-24 05:11:14"":42,""2024-11-23 05:11:14"":56,""2024-11-22 05:11:14"":14,""2024-11-21 05:11:14"":16,""2024-11-20 05:11:14"":66,""2024-11-19 05:11:14"":24,""2024-11-18 05:11:14"":5,""2024-11-17 05:11:14"":34,""2024-11-16 05:11:14"":48,""2024-11-15 05:11:14"":72,""2024-11-14 05:11:14"":87,""2024-11-13 05:11:14"":43,""2024-11-12 05:11:14"":91,""2024-11-11 05:11:14"":97,""2024-11-10 05:11:14"":38,""2024-11-09 05:11:14"":88,""2024-11-08 05:11:14"":0}",[],http://example.com/15629,[],true,{},2024-11-27T05:11:14.813Z,uid_15629,City 15629,2024-11-27T05:11:14.813Z,2024-11-27T05:11:14.813Z
13,keyword_13_29,desktop,US,Vietnamese,2024-11-27T05:11:14.813Z,2024-11-27T05:11:14.813Z,1,543,false,"{""2024-11-27 05:11:14"":26,""2024-11-26 05:11:14"":6,""2024-11-25 05:11:14"":33,""2024-11-24 05:11:14"":53,""2024-11-23 05:11:14"":1,""2024-11-22 05:11:14"":17,""2024-11-21 05:11:14"":11,""2024-11-20 05:11:14"":22,""2024-11-19 05:11:14"":44,""2024-11-18 05:11:14"":37,""2024-11-17 05:11:14"":69,""2024-11-16 05:11:14"":80,""2024-11-15 05:11:14"":63,""2024-11-14 05:11:14"":45,""2024-11-13 05:11:14"":89,""2024-11-12 05:11:14"":48,""2024-11-11 05:11:14"":96,""2024-11-10 05:11:14"":37,""2024-11-09 05:11:14"":85,""2024-11-08 05:11:14"":73}",[],http://example.com/15630,[],false,{},2024-11-27T05:11:14.813Z,uid_15630,City 15630,2024-11-27T05:11:14.813Z,2024-11-27T05:11:14.813Z
13,keyword_13_30,desktop,US,Vietnamese,2024-11-27T05:11:14.813Z,2024-11-27T05:11:14.813Z,2,767,true,"{""2024-11-27 05:11:14"":27,""2024-11-26 05:11:14"":75,""2024-11-25 05:11:14"":88,""2024-11-24 05:11:14"":50,""2024-11-23 05:11:14"":37,""2024-11-22 05:11:14"":19,""2024-11-21 05:11:14"":76,""2024-11-20 05:11:14"":92,""2024-11-19 05:11:14"":73,""2024-11-18 05:11:14"":3,""2024-11-17 05:11:14"":86,""2024-11-16 05:11:14"":38,""2024-11-15 05:11:14"":56,""2024-11-14 05:11:14"":40,""2024-11-13 05:11:14"":2,""2024-11-12 05:11:14"":14,""2024-11-11 05:11:14"":17,""2024-11-10 05:11:14"":49,""2024-11-09 05:11:14"":54,""2024-11-08 05:11:14"":84}",[],http://example.com/15631,[],true,{},2024-11-27T05:11:14.813Z,uid_15631,City 15631,2024-11-27T05:11:14.813Z,2024-11-27T05:11:14.813Z
13,keyword_13_31,desktop,US,Vietnamese,2024-11-27T05:11:14.813Z,2024-11-27T05:11:14.813Z,2,894,true,"{""2024-11-27 05:11:14"":2,""2024-11-26 05:11:14"":81,""2024-11-25 05:11:14"":81,""2024-11-24 05:11:14"":80,""2024-11-23 05:11:14"":91,""2024-11-22 05:11:14"":93,""2024-11-21 05:11:14"":20,""2024-11-20 05:11:14"":50,""2024-11-19 05:11:14"":25,""2024-11-18 05:11:14"":55,""2024-11-17 05:11:14"":69,""2024-11-16 05:11:14"":83,""2024-11-15 05:11:14"":65,""2024-11-14 05:11:14"":38,""2024-11-13 05:11:14"":94,""2024-11-12 05:11:14"":27,""2024-11-11 05:11:14"":28,""2024-11-10 05:11:14"":58,""2024-11-09 05:11:14"":11,""2024-11-08 05:11:14"":51}",[],http://example.com/15632,[],true,{},2024-11-27T05:11:14.813Z,uid_15632,City 15632,2024-11-27T05:11:14.813Z,2024-11-27T05:11:14.813Z
13,keyword_13_32,desktop,US,Vietnamese,2024-11-27T05:11:14.813Z,2024-11-27T05:11:14.813Z,8,855,false,"{""2024-11-27 05:11:14"":71,""2024-11-26 05:11:14"":80,""2024-11-25 05:11:14"":37,""2024-11-24 05:11:14"":74,""2024-11-23 05:11:14"":26,""2024-11-22 05:11:14"":17,""2024-11-21 05:11:14"":32,""2024-11-20 05:11:14"":85,""2024-11-19 05:11:14"":75,""2024-11-18 05:11:14"":15,""2024-11-17 05:11:14"":74,""2024-11-16 05:11:14"":59,""2024-11-15 05:11:14"":69,""2024-11-14 05:11:14"":13,""2024-11-13 05:11:14"":8,""2024-11-12 05:11:14"":36,""2024-11-11 05:11:14"":48,""2024-11-10 05:11:14"":96,""2024-11-09 05:11:14"":94,""2024-11-08 05:11:14"":77}",[],http://example.com/15633,[],false,{},2024-11-27T05:11:14.813Z,uid_15633,City 15633,2024-11-27T05:11:14.813Z,2024-11-27T05:11:14.813Z
13,keyword_13_33,desktop,US,Vietnamese,2024-11-27T05:11:14.813Z,2024-11-27T05:11:14.813Z,0,889,false,"{""2024-11-27 05:11:14"":15,""2024-11-26 05:11:14"":72,""2024-11-25 05:11:14"":2,""2024-11-24 05:11:14"":29,""2024-11-23 05:11:14"":8,""2024-11-22 05:11:14"":37,""2024-11-21 05:11:14"":39,""2024-11-20 05:11:14"":64,""2024-11-19 05:11:14"":55,""2024-11-18 05:11:14"":88,""2024-11-17 05:11:14"":46,""2024-11-16 05:11:14"":82,""2024-11-15 05:11:14"":51,""2024-11-14 05:11:14"":35,""2024-11-13 05:11:14"":69,""2024-11-12 05:11:14"":47,""2024-11-11 05:11:14"":77,""2024-11-10 05:11:14"":0,""2024-11-09 05:11:14"":41,""2024-11-08 05:11:14"":82}",[],http://example.com/15634,[],false,{},2024-11-27T05:11:14.813Z,uid_15634,City 15634,2024-11-27T05:11:14.813Z,2024-11-27T05:11:14.813Z
13,keyword_13_34,desktop,US,Vietnamese,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z,5,209,false,"{""2024-11-27 05:11:14"":9,""2024-11-26 05:11:14"":9,""2024-11-25 05:11:14"":55,""2024-11-24 05:11:14"":21,""2024-11-23 05:11:14"":22,""2024-11-22 05:11:14"":56,""2024-11-21 05:11:14"":77,""2024-11-20 05:11:14"":88,""2024-11-19 05:11:14"":50,""2024-11-18 05:11:14"":30,""2024-11-17 05:11:14"":27,""2024-11-16 05:11:14"":5,""2024-11-15 05:11:14"":55,""2024-11-14 05:11:14"":41,""2024-11-13 05:11:14"":22,""2024-11-12 05:11:14"":71,""2024-11-11 05:11:14"":96,""2024-11-10 05:11:14"":11,""2024-11-09 05:11:14"":89,""2024-11-08 05:11:14"":21}",[],http://example.com/15635,[],true,{},2024-11-27T05:11:14.814Z,uid_15635,City 15635,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z
13,keyword_13_35,desktop,US,Vietnamese,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z,7,527,true,"{""2024-11-27 05:11:14"":98,""2024-11-26 05:11:14"":44,""2024-11-25 05:11:14"":86,""2024-11-24 05:11:14"":92,""2024-11-23 05:11:14"":13,""2024-11-22 05:11:14"":57,""2024-11-21 05:11:14"":77,""2024-11-20 05:11:14"":58,""2024-11-19 05:11:14"":37,""2024-11-18 05:11:14"":79,""2024-11-17 05:11:14"":90,""2024-11-16 05:11:14"":24,""2024-11-15 05:11:14"":15,""2024-11-14 05:11:14"":90,""2024-11-13 05:11:14"":32,""2024-11-12 05:11:14"":7,""2024-11-11 05:11:14"":8,""2024-11-10 05:11:14"":77,""2024-11-09 05:11:14"":44,""2024-11-08 05:11:14"":34}",[],http://example.com/15636,[],false,{},2024-11-27T05:11:14.814Z,uid_15636,City 15636,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z
13,keyword_13_36,desktop,US,Vietnamese,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z,1,970,true,"{""2024-11-27 05:11:14"":67,""2024-11-26 05:11:14"":80,""2024-11-25 05:11:14"":1,""2024-11-24 05:11:14"":99,""2024-11-23 05:11:14"":24,""2024-11-22 05:11:14"":95,""2024-11-21 05:11:14"":18,""2024-11-20 05:11:14"":53,""2024-11-19 05:11:14"":9,""2024-11-18 05:11:14"":88,""2024-11-17 05:11:14"":25,""2024-11-16 05:11:14"":75,""2024-11-15 05:11:14"":16,""2024-11-14 05:11:14"":63,""2024-11-13 05:11:14"":42,""2024-11-12 05:11:14"":55,""2024-11-11 05:11:14"":24,""2024-11-10 05:11:14"":92,""2024-11-09 05:11:14"":16,""2024-11-08 05:11:14"":44}",[],http://example.com/15637,[],false,{},2024-11-27T05:11:14.814Z,uid_15637,City 15637,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z
13,keyword_13_37,desktop,US,Vietnamese,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z,10,424,true,"{""2024-11-27 05:11:14"":48,""2024-11-26 05:11:14"":90,""2024-11-25 05:11:14"":32,""2024-11-24 05:11:14"":68,""2024-11-23 05:11:14"":11,""2024-11-22 05:11:14"":73,""2024-11-21 05:11:14"":98,""2024-11-20 05:11:14"":76,""2024-11-19 05:11:14"":46,""2024-11-18 05:11:14"":36,""2024-11-17 05:11:14"":77,""2024-11-16 05:11:14"":40,""2024-11-15 05:11:14"":74,""2024-11-14 05:11:14"":48,""2024-11-13 05:11:14"":97,""2024-11-12 05:11:14"":86,""2024-11-11 05:11:14"":65,""2024-11-10 05:11:14"":10,""2024-11-09 05:11:14"":87,""2024-11-08 05:11:14"":39}",[],http://example.com/15638,[],false,{},2024-11-27T05:11:14.814Z,uid_15638,City 15638,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z
13,keyword_13_38,desktop,US,Vietnamese,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z,3,940,true,"{""2024-11-27 05:11:14"":69,""2024-11-26 05:11:14"":52,""2024-11-25 05:11:14"":67,""2024-11-24 05:11:14"":32,""2024-11-23 05:11:14"":31,""2024-11-22 05:11:14"":44,""2024-11-21 05:11:14"":66,""2024-11-20 05:11:14"":65,""2024-11-19 05:11:14"":3,""2024-11-18 05:11:14"":9,""2024-11-17 05:11:14"":36,""2024-11-16 05:11:14"":44,""2024-11-15 05:11:14"":60,""2024-11-14 05:11:14"":48,""2024-11-13 05:11:14"":93,""2024-11-12 05:11:14"":48,""2024-11-11 05:11:14"":4,""2024-11-10 05:11:14"":44,""2024-11-09 05:11:14"":94,""2024-11-08 05:11:14"":81}",[],http://example.com/15639,[],false,{},2024-11-27T05:11:14.814Z,uid_15639,City 15639,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z
13,keyword_13_39,desktop,US,Vietnamese,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z,7,879,true,"{""2024-11-27 05:11:14"":79,""2024-11-26 05:11:14"":78,""2024-11-25 05:11:14"":13,""2024-11-24 05:11:14"":39,""2024-11-23 05:11:14"":7,""2024-11-22 05:11:14"":19,""2024-11-21 05:11:14"":9,""2024-11-20 05:11:14"":64,""2024-11-19 05:11:14"":71,""2024-11-18 05:11:14"":14,""2024-11-17 05:11:14"":34,""2024-11-16 05:11:14"":89,""2024-11-15 05:11:14"":41,""2024-11-14 05:11:14"":44,""2024-11-13 05:11:14"":80,""2024-11-12 05:11:14"":34,""2024-11-11 05:11:14"":93,""2024-11-10 05:11:14"":90,""2024-11-09 05:11:14"":56,""2024-11-08 05:11:14"":92}",[],http://example.com/15640,[],true,{},2024-11-27T05:11:14.814Z,uid_15640,City 15640,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z
13,keyword_13_40,desktop,US,Vietnamese,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z,1,86,false,"{""2024-11-27 05:11:14"":41,""2024-11-26 05:11:14"":57,""2024-11-25 05:11:14"":47,""2024-11-24 05:11:14"":1,""2024-11-23 05:11:14"":91,""2024-11-22 05:11:14"":34,""2024-11-21 05:11:14"":24,""2024-11-20 05:11:14"":61,""2024-11-19 05:11:14"":12,""2024-11-18 05:11:14"":68,""2024-11-17 05:11:14"":67,""2024-11-16 05:11:14"":65,""2024-11-15 05:11:14"":82,""2024-11-14 05:11:14"":58,""2024-11-13 05:11:14"":36,""2024-11-12 05:11:14"":44,""2024-11-11 05:11:14"":85,""2024-11-10 05:11:14"":44,""2024-11-09 05:11:14"":2,""2024-11-08 05:11:14"":71}",[],http://example.com/15641,[],true,{},2024-11-27T05:11:14.814Z,uid_15641,City 15641,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z
13,keyword_13_41,desktop,US,Vietnamese,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z,7,983,true,"{""2024-11-27 05:11:14"":58,""2024-11-26 05:11:14"":49,""2024-11-25 05:11:14"":84,""2024-11-24 05:11:14"":80,""2024-11-23 05:11:14"":33,""2024-11-22 05:11:14"":66,""2024-11-21 05:11:14"":81,""2024-11-20 05:11:14"":27,""2024-11-19 05:11:14"":99,""2024-11-18 05:11:14"":12,""2024-11-17 05:11:14"":45,""2024-11-16 05:11:14"":50,""2024-11-15 05:11:14"":7,""2024-11-14 05:11:14"":47,""2024-11-13 05:11:14"":47,""2024-11-12 05:11:14"":96,""2024-11-11 05:11:14"":52,""2024-11-10 05:11:14"":94,""2024-11-09 05:11:14"":24,""2024-11-08 05:11:14"":91}",[],http://example.com/15642,[],false,{},2024-11-27T05:11:14.814Z,uid_15642,City 15642,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z
13,keyword_13_42,desktop,US,Vietnamese,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z,0,13,true,"{""2024-11-27 05:11:14"":75,""2024-11-26 05:11:14"":28,""2024-11-25 05:11:14"":21,""2024-11-24 05:11:14"":0,""2024-11-23 05:11:14"":88,""2024-11-22 05:11:14"":47,""2024-11-21 05:11:14"":67,""2024-11-20 05:11:14"":71,""2024-11-19 05:11:14"":91,""2024-11-18 05:11:14"":78,""2024-11-17 05:11:14"":36,""2024-11-16 05:11:14"":26,""2024-11-15 05:11:14"":21,""2024-11-14 05:11:14"":79,""2024-11-13 05:11:14"":4,""2024-11-12 05:11:14"":75,""2024-11-11 05:11:14"":45,""2024-11-10 05:11:14"":28,""2024-11-09 05:11:14"":42,""2024-11-08 05:11:14"":76}",[],http://example.com/15643,[],true,{},2024-11-27T05:11:14.814Z,uid_15643,City 15643,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z
13,keyword_13_43,desktop,US,Vietnamese,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z,0,481,false,"{""2024-11-27 05:11:14"":80,""2024-11-26 05:11:14"":49,""2024-11-25 05:11:14"":58,""2024-11-24 05:11:14"":6,""2024-11-23 05:11:14"":64,""2024-11-22 05:11:14"":27,""2024-11-21 05:11:14"":95,""2024-11-20 05:11:14"":86,""2024-11-19 05:11:14"":67,""2024-11-18 05:11:14"":16,""2024-11-17 05:11:14"":90,""2024-11-16 05:11:14"":49,""2024-11-15 05:11:14"":96,""2024-11-14 05:11:14"":0,""2024-11-13 05:11:14"":46,""2024-11-12 05:11:14"":50,""2024-11-11 05:11:14"":68,""2024-11-10 05:11:14"":14,""2024-11-09 05:11:14"":5,""2024-11-08 05:11:14"":20}",[],http://example.com/15644,[],true,{},2024-11-27T05:11:14.814Z,uid_15644,City 15644,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z
13,keyword_13_44,desktop,US,Vietnamese,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z,10,600,false,"{""2024-11-27 05:11:14"":86,""2024-11-26 05:11:14"":53,""2024-11-25 05:11:14"":97,""2024-11-24 05:11:14"":30,""2024-11-23 05:11:14"":11,""2024-11-22 05:11:14"":98,""2024-11-21 05:11:14"":98,""2024-11-20 05:11:14"":69,""2024-11-19 05:11:14"":48,""2024-11-18 05:11:14"":50,""2024-11-17 05:11:14"":72,""2024-11-16 05:11:14"":71,""2024-11-15 05:11:14"":77,""2024-11-14 05:11:14"":58,""2024-11-13 05:11:14"":23,""2024-11-12 05:11:14"":28,""2024-11-11 05:11:14"":67,""2024-11-10 05:11:14"":10,""2024-11-09 05:11:14"":25,""2024-11-08 05:11:14"":35}",[],http://example.com/15645,[],false,{},2024-11-27T05:11:14.814Z,uid_15645,City 15645,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z
13,keyword_13_45,desktop,US,Vietnamese,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z,0,973,false,"{""2024-11-27 05:11:14"":82,""2024-11-26 05:11:14"":93,""2024-11-25 05:11:14"":66,""2024-11-24 05:11:14"":30,""2024-11-23 05:11:14"":0,""2024-11-22 05:11:14"":41,""2024-11-21 05:11:14"":17,""2024-11-20 05:11:14"":25,""2024-11-19 05:11:14"":77,""2024-11-18 05:11:14"":71,""2024-11-17 05:11:14"":98,""2024-11-16 05:11:14"":40,""2024-11-15 05:11:14"":29,""2024-11-14 05:11:14"":85,""2024-11-13 05:11:14"":57,""2024-11-12 05:11:14"":62,""2024-11-11 05:11:14"":68,""2024-11-10 05:11:14"":44,""2024-11-09 05:11:14"":46,""2024-11-08 05:11:14"":31}",[],http://example.com/15646,[],false,{},2024-11-27T05:11:14.814Z,uid_15646,City 15646,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z
13,keyword_13_46,desktop,US,Vietnamese,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z,11,935,true,"{""2024-11-27 05:11:14"":52,""2024-11-26 05:11:14"":67,""2024-11-25 05:11:14"":56,""2024-11-24 05:11:14"":76,""2024-11-23 05:11:14"":35,""2024-11-22 05:11:14"":32,""2024-11-21 05:11:14"":34,""2024-11-20 05:11:14"":71,""2024-11-19 05:11:14"":86,""2024-11-18 05:11:14"":34,""2024-11-17 05:11:14"":39,""2024-11-16 05:11:14"":94,""2024-11-15 05:11:14"":79,""2024-11-14 05:11:14"":46,""2024-11-13 05:11:14"":53,""2024-11-12 05:11:14"":46,""2024-11-11 05:11:14"":29,""2024-11-10 05:11:14"":63,""2024-11-09 05:11:14"":67,""2024-11-08 05:11:14"":11}",[],http://example.com/15647,[],true,{},2024-11-27T05:11:14.814Z,uid_15647,City 15647,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z
13,keyword_13_47,desktop,US,Vietnamese,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z,14,35,true,"{""2024-11-27 05:11:14"":86,""2024-11-26 05:11:14"":90,""2024-11-25 05:11:14"":33,""2024-11-24 05:11:14"":26,""2024-11-23 05:11:14"":86,""2024-11-22 05:11:14"":65,""2024-11-21 05:11:14"":46,""2024-11-20 05:11:14"":97,""2024-11-19 05:11:14"":37,""2024-11-18 05:11:14"":17,""2024-11-17 05:11:14"":85,""2024-11-16 05:11:14"":62,""2024-11-15 05:11:14"":43,""2024-11-14 05:11:14"":78,""2024-11-13 05:11:14"":66,""2024-11-12 05:11:14"":59,""2024-11-11 05:11:14"":14,""2024-11-10 05:11:14"":33,""2024-11-09 05:11:14"":51,""2024-11-08 05:11:14"":92}",[],http://example.com/15648,[],true,{},2024-11-27T05:11:14.814Z,uid_15648,City 15648,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z
13,keyword_13_48,desktop,US,Vietnamese,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z,5,394,true,"{""2024-11-27 05:11:14"":23,""2024-11-26 05:11:14"":90,""2024-11-25 05:11:14"":38,""2024-11-24 05:11:14"":92,""2024-11-23 05:11:14"":60,""2024-11-22 05:11:14"":98,""2024-11-21 05:11:14"":52,""2024-11-20 05:11:14"":64,""2024-11-19 05:11:14"":20,""2024-11-18 05:11:14"":33,""2024-11-17 05:11:14"":42,""2024-11-16 05:11:14"":5,""2024-11-15 05:11:14"":74,""2024-11-14 05:11:14"":74,""2024-11-13 05:11:14"":86,""2024-11-12 05:11:14"":69,""2024-11-11 05:11:14"":14,""2024-11-10 05:11:14"":78,""2024-11-09 05:11:14"":78,""2024-11-08 05:11:14"":61}",[],http://example.com/15649,[],false,{},2024-11-27T05:11:14.814Z,uid_15649,City 15649,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z
13,keyword_13_49,desktop,US,Vietnamese,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z,0,235,false,"{""2024-11-27 05:11:14"":90,""2024-11-26 05:11:14"":48,""2024-11-25 05:11:14"":98,""2024-11-24 05:11:14"":25,""2024-11-23 05:11:14"":75,""2024-11-22 05:11:14"":88,""2024-11-21 05:11:14"":0,""2024-11-20 05:11:14"":22,""2024-11-19 05:11:14"":30,""2024-11-18 05:11:14"":72,""2024-11-17 05:11:14"":37,""2024-11-16 05:11:14"":13,""2024-11-15 05:11:14"":9,""2024-11-14 05:11:14"":34,""2024-11-13 05:11:14"":20,""2024-11-12 05:11:14"":77,""2024-11-11 05:11:14"":19,""2024-11-10 05:11:14"":72,""2024-11-09 05:11:14"":63,""2024-11-08 05:11:14"":81}",[],http://example.com/15650,[],true,{},2024-11-27T05:11:14.814Z,uid_15650,City 15650,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z
14,keyword_14_0,desktop,US,Vietnamese,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z,0,782,true,"{""2024-11-27 05:11:14"":65,""2024-11-26 05:11:14"":63,""2024-11-25 05:11:14"":33,""2024-11-24 05:11:14"":26,""2024-11-23 05:11:14"":59,""2024-11-22 05:11:14"":71,""2024-11-21 05:11:14"":61,""2024-11-20 05:11:14"":92,""2024-11-19 05:11:14"":92,""2024-11-18 05:11:14"":21,""2024-11-17 05:11:14"":21,""2024-11-16 05:11:14"":22,""2024-11-15 05:11:14"":7,""2024-11-14 05:11:14"":94,""2024-11-13 05:11:14"":10,""2024-11-12 05:11:14"":87,""2024-11-11 05:11:14"":54,""2024-11-10 05:11:14"":67,""2024-11-09 05:11:14"":0,""2024-11-08 05:11:14"":70}",[],http://example.com/15651,[],false,{},2024-11-27T05:11:14.814Z,uid_15651,City 15651,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z
14,keyword_14_1,desktop,US,Vietnamese,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z,7,593,true,"{""2024-11-27 05:11:14"":21,""2024-11-26 05:11:14"":46,""2024-11-25 05:11:14"":78,""2024-11-24 05:11:14"":48,""2024-11-23 05:11:14"":45,""2024-11-22 05:11:14"":87,""2024-11-21 05:11:14"":77,""2024-11-20 05:11:14"":28,""2024-11-19 05:11:14"":82,""2024-11-18 05:11:14"":83,""2024-11-17 05:11:14"":36,""2024-11-16 05:11:14"":7,""2024-11-15 05:11:14"":70,""2024-11-14 05:11:14"":41,""2024-11-13 05:11:14"":69,""2024-11-12 05:11:14"":98,""2024-11-11 05:11:14"":17,""2024-11-10 05:11:14"":61,""2024-11-09 05:11:14"":58,""2024-11-08 05:11:14"":72}",[],http://example.com/15652,[],true,{},2024-11-27T05:11:14.814Z,uid_15652,City 15652,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z
14,keyword_14_2,desktop,US,Vietnamese,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z,5,822,true,"{""2024-11-27 05:11:14"":15,""2024-11-26 05:11:14"":96,""2024-11-25 05:11:14"":94,""2024-11-24 05:11:14"":37,""2024-11-23 05:11:14"":67,""2024-11-22 05:11:14"":89,""2024-11-21 05:11:14"":31,""2024-11-20 05:11:14"":84,""2024-11-19 05:11:14"":92,""2024-11-18 05:11:14"":91,""2024-11-17 05:11:14"":91,""2024-11-16 05:11:14"":45,""2024-11-15 05:11:14"":49,""2024-11-14 05:11:14"":26,""2024-11-13 05:11:14"":97,""2024-11-12 05:11:14"":81,""2024-11-11 05:11:14"":62,""2024-11-10 05:11:14"":31,""2024-11-09 05:11:14"":5,""2024-11-08 05:11:14"":44}",[],http://example.com/15653,[],false,{},2024-11-27T05:11:14.814Z,uid_15653,City 15653,2024-11-27T05:11:14.814Z,2024-11-27T05:11:14.814Z
